item,itemLabel,statements,ensg_wdt,entrez,ensg_panglao,species
Q18036088,DUS4L,53,ENSG00000284103,11062,ENSG00000105865,Homo sapiens
Q18036090,SOX30,26,ENSG00000039600,11063,ENSG00000039600,Homo sapiens
Q18036093,CNTRL,57,ENSG00000119397,11064,ENSG00000119397,Homo sapiens
Q18036094,UBE2C,44,ENSG00000175063,11065,ENSG00000175063,Homo sapiens
Q18036096,SNRNP35,36,ENSG00000184209,11066,ENSG00000184209,Homo sapiens
Q18036098,CYB561D2,32,ENSG00000114395,11068,ENSG00000114395,Homo sapiens
Q18036098,CYB561D2,32,ENSG00000114395,11068,ENSG00000271858,Homo sapiens
Q18036099,RAPGEF4,51,ENSG00000091428,11069,ENSG00000091428,Homo sapiens
Q18036100,TMEM115,22,ENSG00000126062,11070,ENSG00000126062,Homo sapiens
Q18036101,DUSP14,34,ENSG00000275932,11072,ENSG00000276023,Homo sapiens
Q18036101,DUSP14,34,ENSG00000276023,11072,ENSG00000276023,Homo sapiens
Q18036102,TOPBP1,40,ENSG00000163781,11073,ENSG00000163781,Homo sapiens
Q18036103,TRIM31,105,ENSG00000137397,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000204616,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000223531,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000224168,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000224542,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000225130,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000226402,11074,ENSG00000204616,Homo sapiens
Q18036103,TRIM31,105,ENSG00000233573,11074,ENSG00000204616,Homo sapiens
Q18036104,STMN2,30,ENSG00000104435,11075,ENSG00000104435,Homo sapiens
Q18036105,TPPP,26,ENSG00000171368,11076,ENSG00000171368,Homo sapiens
Q18036106,HSF2BP,36,ENSG00000160207,11077,ENSG00000160207,Homo sapiens
Q18036107,TRIOBP,35,ENSG00000100106,11078,ENSG00000100106,Homo sapiens
Q18036108,RER1,33,ENSG00000157916,11079,ENSG00000157916,Homo sapiens
Q18036109,DNAJB4,38,ENSG00000162616,11080,ENSG00000162616,Homo sapiens
Q18036110,KERA,25,ENSG00000139330,11081,ENSG00000139330,Homo sapiens
Q18036111,ESM1,29,ENSG00000164283,11082,ENSG00000164283,Homo sapiens
Q18036112,DIDO1,40,ENSG00000101191,11083,ENSG00000101191,Homo sapiens
Q18036113,ADAM30,22,ENSG00000134249,11085,ENSG00000134249,Homo sapiens
Q18036114,ADAM29,46,ENSG00000168594,11086,ENSG00000168594,Homo sapiens
Q18036115,WDR5,36,ENSG00000196363,11091,ENSG00000196363,Homo sapiens
Q18036116,SPACA9,31,ENSG00000165698,11092,ENSG00000165698,Homo sapiens
Q18036117,CACFD1,46,ENSG00000160325,11094,ENSG00000160325,Homo sapiens
Q18036117,CACFD1,46,ENSG00000280479,11094,ENSG00000160325,Homo sapiens
Q18036118,ADAMTS8,27,ENSG00000134917,11095,ENSG00000134917,Homo sapiens
Q18036120,PRSS23,37,ENSG00000150687,11098,ENSG00000150687,Homo sapiens
Q18036121,PTPN21,41,ENSG00000070778,11099,ENSG00000070778,Homo sapiens
Q18037548,SPO11,36,ENSG00000054796,23626,ENSG00000054796,Homo sapiens
Q18037549,PRND,25,ENSG00000171864,23627,ENSG00000171864,Homo sapiens
Q18037551,KCNE5,23,ENSG00000176076,23630,ENSG00000176076,Homo sapiens
Q18037552,CA14,39,ENSG00000118298,23632,ENSG00000118298,Homo sapiens
Q18037553,KPNA6,33,ENSG00000025800,23633,ENSG00000025800,Homo sapiens
Q18037554,SSBP2,58,ENSG00000145687,23635,ENSG00000145687,Homo sapiens
Q18037555,RABGAP1,49,ENSG00000011454,23637,ENSG00000011454,Homo sapiens
Q18037556,LRRC6,58,ENSG00000129295,23639,ENSG00000129295,Homo sapiens
Q18037557,HSPBP1,44,ENSG00000133265,23640,ENSG00000133265,Homo sapiens
Q18037559,LDOC1,25,ENSG00000182195,23641,ENSG00000182195,Homo sapiens
Q18037560,SNHG1,12,,23642,ENSG00000255717,Homo sapiens
Q18037561,EDC4,38,ENSG00000038358,23644,ENSG00000038358,Homo sapiens
Q18037562,PPP1R15A,24,ENSG00000087074,23645,ENSG00000087074,Homo sapiens
Q18037563,PLD3,63,ENSG00000105223,23646,ENSG00000105223,Homo sapiens
Q18039551,HIPK2,34,ENSG00000064393,28996,ENSG00000064393,Homo sapiens
Q18039552,MRPL13,32,ENSG00000172172,28998,ENSG00000172172,Homo sapiens
Q18039553,KLF15,31,ENSG00000163884,28999,ENSG00000163884,Homo sapiens
Q18039555,SLC43A3,55,ENSG00000134802,29015,ENSG00000134802,Homo sapiens
Q18039556,FOXN3-AS2,11,,29018,ENSG00000259073,Homo sapiens
Q18039557,ATAD2,34,ENSG00000156802,29028,ENSG00000156802,Homo sapiens
Q18039558,CPS1-IT1,10,,29034,ENSG00000280837,Homo sapiens
Q18039559,C16orf72,25,ENSG00000182831,29035,ENSG00000182831,Homo sapiens
Q18039560,FAM156A,60,ENSG00000268350,29057,ENSG00000268350,Homo sapiens
Q18039561,TMEM230,46,ENSG00000089063,29058,ENSG00000089063,Homo sapiens
Q18039562,WDR91,41,ENSG00000105875,29062,ENSG00000105875,Homo sapiens
Q18039563,ZCCHC4,36,ENSG00000168228,29063,ENSG00000168228,Homo sapiens
Q18039566,ZC3H7A,45,ENSG00000122299,29066,ENSG00000122299,Homo sapiens
Q18039568,ZBTB44,47,ENSG00000196323,29068,ENSG00000196323,Homo sapiens
Q18039569,CCDC113,39,ENSG00000103021,29070,ENSG00000103021,Homo sapiens
Q18039570,C1GALT1C1,29,ENSG00000171155,29071,ENSG00000171155,Homo sapiens
Q18039570,C1GALT1C1,29,ENSG00000288368,29071,ENSG00000171155,Homo sapiens
Q18039571,SETD2,56,ENSG00000181555,29072,ENSG00000181555,Homo sapiens
Q18039573,MRPL18,36,ENSG00000112110,29074,ENSG00000112110,Homo sapiens
Q18039574,LINC00652,12,,29075,ENSG00000179935,Homo sapiens
Q18039575,NDUFAF4,26,ENSG00000123545,29078,ENSG00000123545,Homo sapiens
Q18039576,MED4,30,ENSG00000136146,29079,ENSG00000136146,Homo sapiens
Q18039578,CCDC59,29,ENSG00000133773,29080,ENSG00000133773,Homo sapiens
Q18039579,METTL5,39,ENSG00000138382,29081,ENSG00000138382,Homo sapiens
Q18039580,CHMP4A,42,ENSG00000254505,29082,ENSG00000254505,Homo sapiens
Q18039580,CHMP4A,42,ENSG00000285302,29082,ENSG00000254505,Homo sapiens
Q18039581,GTPBP8,34,ENSG00000163607,29083,ENSG00000163607,Homo sapiens
Q18039582,PHPT1,37,ENSG00000054148,29085,ENSG00000054148,Homo sapiens
Q18039583,BABAM1,44,ENSG00000105393,29086,ENSG00000105393,Homo sapiens
Q18039584,THYN1,35,ENSG00000151500,29087,ENSG00000151500,Homo sapiens
Q18039586,MRPL15,28,ENSG00000137547,29088,ENSG00000137547,Homo sapiens
Q18039587,UBE2T,30,ENSG00000077152,29089,ENSG00000077152,Homo sapiens
Q18039588,TIMM21,32,ENSG00000075336,29090,ENSG00000075336,Homo sapiens
Q18039589,STXBP6,46,ENSG00000168952,29091,ENSG00000168952,Homo sapiens
Q18039590,LINC00339,15,,29092,ENSG00000218510,Homo sapiens
Q18039592,MRPL22,34,ENSG00000082515,29093,ENSG00000082515,Homo sapiens
Q18039593,LGALSL,29,ENSG00000119862,29094,ENSG00000119862,Homo sapiens
Q18039596,ORMDL2,27,ENSG00000123353,29095,ENSG00000123353,Homo sapiens
Q18039597,CNIH4,38,ENSG00000143771,29097,ENSG00000143771,Homo sapiens
Q18039599,RANGRF,31,ENSG00000108961,29098,ENSG00000108961,Homo sapiens
Q18039600,COMMD9,36,ENSG00000110442,29099,ENSG00000110442,Homo sapiens
Q18039601,TMEM208,37,ENSG00000168701,29100,ENSG00000168701,Homo sapiens
Q18039602,SSU72,29,ENSG00000160075,29101,ENSG00000160075,Homo sapiens
Q18039604,DROSHA,61,ENSG00000113360,29102,ENSG00000113360,Homo sapiens
Q18039606,DNAJC15,24,ENSG00000120675,29103,ENSG00000120675,Homo sapiens
Q18039607,N6AMT1,34,ENSG00000156239,29104,ENSG00000156239,Homo sapiens
Q18039610,CFAP20,31,ENSG00000070761,29105,ENSG00000070761,Homo sapiens
Q18039611,SCG3,27,ENSG00000104112,29106,ENSG00000104112,Homo sapiens
Q18039613,NXT1,25,ENSG00000132661,29107,ENSG00000132661,Homo sapiens
Q18039614,PYCARD,31,ENSG00000103490,29108,ENSG00000103490,Homo sapiens
Q18039615,FHOD1,40,ENSG00000135723,29109,ENSG00000135723,Homo sapiens
Q18039616,C6orf15,32,ENSG00000204542,29113,ENSG00000204542,Homo sapiens
Q18039616,C6orf15,32,ENSG00000206461,29113,ENSG00000204542,Homo sapiens
Q18039616,C6orf15,32,ENSG00000224105,29113,ENSG00000204542,Homo sapiens
Q18039616,C6orf15,32,ENSG00000225543,29113,ENSG00000204542,Homo sapiens
Q18039616,C6orf15,32,ENSG00000229432,29113,ENSG00000204542,Homo sapiens
Q18039616,C6orf15,32,ENSG00000231624,29113,ENSG00000204542,Homo sapiens
Q18039617,TAGLN3,34,ENSG00000144834,29114,ENSG00000144834,Homo sapiens
Q18039618,SAP30BP,63,ENSG00000161526,29115,ENSG00000161526,Homo sapiens
Q18039620,MYLIP,30,ENSG00000007944,29116,ENSG00000007944,Homo sapiens
Q18039621,BRD7,43,ENSG00000166164,29117,ENSG00000166164,Homo sapiens
Q18039622,DDX25,34,ENSG00000109832,29118,ENSG00000109832,Homo sapiens
Q18039623,CTNNA3,44,ENSG00000183230,29119,ENSG00000183230,Homo sapiens
Q18039624,CLEC2D,44,ENSG00000069493,29121,ENSG00000069493,Homo sapiens
Q18039625,PRSS50,22,ENSG00000283706,29122,ENSG00000206549,Homo sapiens
Q18039625,PRSS50,22,ENSG00000283706,29122,ENSG00000283706,Homo sapiens
Q18039626,ANKRD11,83,ENSG00000167522,29123,ENSG00000167522,Homo sapiens
Q18039627,LGALS13,27,ENSG00000105198,29124,ENSG00000105198,Homo sapiens
Q18039628,C11orf21,27,ENSG00000110665,29125,ENSG00000110665,Homo sapiens
Q18039630,CD274,30,ENSG00000120217,29126,ENSG00000120217,Homo sapiens
Q18039631,RACGAP1,76,ENSG00000161800,29127,ENSG00000161800,Homo sapiens
Q18039632,UHRF1,35,ENSG00000276043,29128,ENSG00000276043,Homo sapiens
Q18039633,USP25,48,ENSG00000155313,29761,ENSG00000155313,Homo sapiens
Q18039634,PACSIN3,38,ENSG00000165912,29763,ENSG00000165912,Homo sapiens
Q18039637,TMOD4,31,ENSG00000163157,29765,ENSG00000163157,Homo sapiens
Q18039638,TMOD3,34,ENSG00000138594,29766,ENSG00000138594,Homo sapiens
Q18039639,TMOD2,30,ENSG00000128872,29767,ENSG00000128872,Homo sapiens
Q18039640,SDHDP6,9,,29768,ENSG00000224183,Homo sapiens
Q18039645,CARD10,34,ENSG00000100065,29775,ENSG00000100065,Homo sapiens
Q18039647,ABT1,22,ENSG00000146109,29777,ENSG00000146109,Homo sapiens
Q18039650,PARVB,46,ENSG00000188677,29780,ENSG00000188677,Homo sapiens
Q18039651,NCAPH2,39,ENSG00000025770,29781,ENSG00000025770,Homo sapiens
Q18039652,CYP2S1,29,ENSG00000167600,29785,ENSG00000167600,Homo sapiens
Q18039653,OLA1,37,ENSG00000138430,29789,ENSG00000138430,Homo sapiens
Q18039654,UQCR10,25,ENSG00000184076,29796,ENSG00000184076,Homo sapiens
Q18039655,POM121L8P,11,,29797,ENSG00000229266,Homo sapiens
Q18039656,C2orf27A,11,,29798,ENSG00000197927,Homo sapiens
Q18039657,YPEL1,27,ENSG00000100027,29799,ENSG00000100027,Homo sapiens
Q18039658,ZDHHC1,34,ENSG00000159714,29800,ENSG00000159714,Homo sapiens
Q18039659,ZDHHC8,32,ENSG00000099904,29801,ENSG00000099904,Homo sapiens
Q18039660,VPREB3,24,ENSG00000128218,29802,ENSG00000128218,Homo sapiens
Q18039662,REPIN1,54,ENSG00000214022,29803,ENSG00000214022,Homo sapiens
Q18039663,GRHL1,39,ENSG00000134317,29841,ENSG00000134317,Homo sapiens
Q18039664,TFCP2L1,28,ENSG00000115112,29842,ENSG00000115112,Homo sapiens
Q18039665,SENP1,55,ENSG00000079387,29843,ENSG00000079387,Homo sapiens
Q18039666,TFPT,53,ENSG00000105619,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000273833,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000274073,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000275086,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000276022,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000276263,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000276296,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000276323,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000276504,29844,ENSG00000105619,Homo sapiens
Q18039666,TFPT,53,ENSG00000278161,29844,ENSG00000105619,Homo sapiens
Q18039667,UBN1,43,ENSG00000118900,29855,ENSG00000118900,Homo sapiens
Q18039668,ALG5,33,ENSG00000120697,29880,ENSG00000120697,Homo sapiens
Q18039669,NPC1L1,31,ENSG00000015520,29881,ENSG00000015520,Homo sapiens
Q18039671,ANAPC2,35,ENSG00000176248,29882,ENSG00000176248,Homo sapiens
Q18039672,CNOT7,55,ENSG00000198791,29883,ENSG00000198791,Homo sapiens
Q18036122,HNRNPUL1,63,ENSG00000105323,11100,ENSG00000105323,Homo sapiens
Q18036123,ATE1,48,ENSG00000107669,11101,ENSG00000107669,Homo sapiens
Q18036124,RPP14,35,ENSG00000163684,11102,ENSG00000163684,Homo sapiens
Q18036125,KRR1,32,ENSG00000111615,11103,ENSG00000111615,Homo sapiens
Q18036126,KATNA1,38,ENSG00000186625,11104,ENSG00000186625,Homo sapiens
Q18036127,PRDM7,33,ENSG00000126856,11105,ENSG00000126856,Homo sapiens
Q18036128,PRDM5,56,ENSG00000138738,11107,ENSG00000138738,Homo sapiens
Q18036129,PRDM4,33,ENSG00000110851,11108,ENSG00000110851,Homo sapiens
Q18036130,CIT,62,ENSG00000122966,11113,ENSG00000122966,Homo sapiens
Q18036132,EMILIN1,27,ENSG00000138080,11117,ENSG00000138080,Homo sapiens
Q18036133,BTN3A2,60,ENSG00000186470,11118,ENSG00000186470,Homo sapiens
Q18036134,BTN3A1,42,ENSG00000026950,11119,ENSG00000026950,Homo sapiens
Q18036135,BTN2A1,30,ENSG00000112763,11120,ENSG00000112763,Homo sapiens
Q18036136,PTPRT,41,ENSG00000196090,11122,ENSG00000196090,Homo sapiens
Q18036137,RCAN3,44,ENSG00000117602,11123,ENSG00000117602,Homo sapiens
Q18036138,FAF1,36,ENSG00000185104,11124,ENSG00000185104,Homo sapiens
Q18036139,CD160,30,ENSG00000117281,11126,ENSG00000117281,Homo sapiens
Q18036140,KIF3A,39,ENSG00000131437,11127,ENSG00000131437,Homo sapiens
Q18036141,POLR3A,30,ENSG00000148606,11128,ENSG00000148606,Homo sapiens
Q18036142,CLASRP,41,ENSG00000104859,11129,ENSG00000104859,Homo sapiens
Q18036143,ZWINT,38,ENSG00000122952,11130,ENSG00000122952,Homo sapiens
Q18036144,CAPN11,37,ENSG00000137225,11131,ENSG00000137225,Homo sapiens
Q18036145,CAPN10,48,ENSG00000142330,11132,ENSG00000142330,Homo sapiens
Q18036146,KPTN,39,ENSG00000118162,11133,ENSG00000118162,Homo sapiens
Q18039073,TRBV23-1,9,,28564,ENSG00000211749,Homo sapiens
Q18039074,TRBV22-1,9,,28565,ENSG00000240578,Homo sapiens
Q18039075,TRBV21-1,9,,28566,ENSG00000251578,Homo sapiens
Q18039076,TRBV20-1,7,,28567,ENSG00000211747,Homo sapiens
Q18039077,TRBV19,7,,28568,ENSG00000211746,Homo sapiens
Q18039087,TRBV12-2,9,,28578,ENSG00000211739,Homo sapiens
Q18039089,TRBV12-1,9,,28579,ENSG00000244661,Homo sapiens
Q18039091,TRBV11-2,7,,28581,ENSG00000241657,Homo sapiens
Q18039093,TRBV11-1,7,,28582,ENSG00000211720,Homo sapiens
Q18039094,TRBV10-3,7,,28583,ENSG00000275791,Homo sapiens
Q18039095,TRBV10-2,7,,28584,ENSG00000229769,Homo sapiens
Q18039098,TRBV10-1,7,,28585,ENSG00000211717,Homo sapiens
Q18039099,TRBV9,7,,28586,ENSG00000211716,Homo sapiens
Q18039100,TRBV8-2,9,,28587,ENSG00000239944,Homo sapiens
Q18039101,TRBV8-1,9,,28588,ENSG00000243889,Homo sapiens
Q18039102,TRBV7-9,7,,28589,ENSG00000278030,Homo sapiens
Q18039104,TRBV7-7,7,,28591,ENSG00000253291,Homo sapiens
Q18039105,TRBV7-6,7,,28592,ENSG00000211727,Homo sapiens
Q18039106,TRBV7-5,9,,28593,ENSG00000227550,Homo sapiens
Q18039107,TRBV7-4,7,,28594,ENSG00000253409,Homo sapiens
Q18039108,TRBV7-3,7,,28595,ENSG00000211714,Homo sapiens
Q18039111,TRBV7-1,9,,28597,ENSG00000211707,Homo sapiens
Q18039113,TRBV6-8,7,,28599,ENSG00000253534,Homo sapiens
Q18039114,TRBV6-7,8,,28600,ENSG00000253188,Homo sapiens
Q18039115,TRBV6-6,7,,28601,ENSG00000211724,Homo sapiens
Q18039116,TRBV6-5,7,,28602,ENSG00000211721,Homo sapiens
Q18039117,TRBV6-4,7,,28603,ENSG00000211713,Homo sapiens
Q18039120,TRBV6-1,7,,28606,ENSG00000211706,Homo sapiens
Q18039122,TRBV5-7,7,,28608,ENSG00000211731,Homo sapiens
Q18039124,TRBV5-6,7,,28609,ENSG00000211728,Homo sapiens
Q18039125,TRBV5-5,7,,28610,ENSG00000211725,Homo sapiens
Q18039126,TRBV5-4,7,,28611,ENSG00000230099,Homo sapiens
Q18039127,TRBV5-3,9,,28612,ENSG00000211715,Homo sapiens
Q18039128,TRBV5-2,9,,28613,ENSG00000242771,Homo sapiens
Q18039129,TRBV5-1,7,,28614,ENSG00000211734,Homo sapiens
Q18039131,TRBV4-2,7,,28616,ENSG00000211745,Homo sapiens
Q18039132,TRBV4-1,7,,28617,ENSG00000211710,Homo sapiens
Q18039134,TRBV3-1,7,,28619,ENSG00000237702,Homo sapiens
Q18039135,TRBV2,7,,28620,ENSG00000226660,Homo sapiens
Q18039136,TRBV1,9,,28621,ENSG00000242736,Homo sapiens
Q18039137,TRBJ2-7,7,,28622,ENSG00000211771,Homo sapiens
Q18039138,TRBJ2-6,7,,28623,ENSG00000211770,Homo sapiens
Q18039139,TRBJ2-5,7,,28624,ENSG00000211769,Homo sapiens
Q18039140,TRBJ2-4,7,,28625,ENSG00000211768,Homo sapiens
Q18039141,TRBJ2-3,7,,28626,ENSG00000211767,Homo sapiens
Q18039142,TRBJ2-2P,9,,28627,ENSG00000211766,Homo sapiens
Q18039143,TRBJ2-2,7,,28628,ENSG00000211765,Homo sapiens
Q18039145,TRBJ2-1,7,,28629,ENSG00000211764,Homo sapiens
Q18039154,TRBC2,8,,28638,ENSG00000211772,Homo sapiens
Q18039156,TRAV41,7,,28640,ENSG00000211820,Homo sapiens
Q18039157,TRAV40,7,,28641,ENSG00000211819,Homo sapiens
Q18039158,TRAV39,7,,28642,ENSG00000211818,Homo sapiens
Q18039160,TRAV38-2DV8,7,,28643,ENSG00000211817,Homo sapiens
Q18039161,TRAV38-1,7,,28644,ENSG00000211816,Homo sapiens
Q18039162,TRAV37,9,,28645,ENSG00000259068,Homo sapiens
Q18039163,TRAV36DV7,7,,28646,ENSG00000211815,Homo sapiens
Q18039164,TRAV35,7,,28647,ENSG00000211814,Homo sapiens
Q18039165,TRAV34,7,,28648,ENSG00000211813,Homo sapiens
Q18039166,TRAV33,9,,28649,ENSG00000258812,Homo sapiens
Q18039167,TRAV32,9,,28650,ENSG00000258905,Homo sapiens
Q18039169,TRAV31,9,,28651,ENSG00000249048,Homo sapiens
Q18039170,TRAV30,7,,28652,ENSG00000259092,Homo sapiens
Q18039171,TRAV29DV5,7,,28653,ENSG00000211810,Homo sapiens
Q18039172,TRAV28,9,,28654,ENSG00000258835,Homo sapiens
Q18039173,TRAV27,7,,28655,ENSG00000211809,Homo sapiens
Q18039174,TRAV26-2,7,,28656,ENSG00000211812,Homo sapiens
Q18039175,TRAV26-1,7,,28657,ENSG00000211807,Homo sapiens
Q18039176,TRAV25,7,,28658,ENSG00000211806,Homo sapiens
Q18039178,TRAV24,7,,28659,ENSG00000211805,Homo sapiens
Q18039179,TRAV23DV6,7,,28660,ENSG00000211803,Homo sapiens
Q18039180,TRAV22,7,,28661,ENSG00000211802,Homo sapiens
Q18039181,TRAV21,7,,28662,ENSG00000211801,Homo sapiens
Q18039182,TRAV20,7,,28663,ENSG00000211800,Homo sapiens
Q18037564,ARFIP2,40,ENSG00000132254,23647,ENSG00000132254,Homo sapiens
Q18037565,SSBP3,46,ENSG00000157216,23648,ENSG00000157216,Homo sapiens
Q18037566,POLA2,36,ENSG00000014138,23649,ENSG00000014138,Homo sapiens
Q18037567,TRIM29,51,ENSG00000137699,23650,ENSG00000137699,Homo sapiens
Q18037568,PLXNB2,47,ENSG00000196576,23654,ENSG00000196576,Homo sapiens
Q18037569,SLC7A11,31,ENSG00000151012,23657,ENSG00000151012,Homo sapiens
Q18037570,LSM5,40,ENSG00000106355,23658,ENSG00000106355,Homo sapiens
Q18037571,PLA2G15,41,ENSG00000103066,23659,ENSG00000103066,Homo sapiens
Q18037572,ZKSCAN5,37,ENSG00000196652,23660,ENSG00000196652,Homo sapiens
Q18037575,UBBP3,9,,23667,ENSG00000223962,Homo sapiens
Q18037576,UBBP2,9,,23668,ENSG00000228247,Homo sapiens
Q18037579,TMEFF2,31,ENSG00000144339,23671,ENSG00000144339,Homo sapiens
Q18037580,STX12,32,ENSG00000117758,23673,ENSG00000117758,Homo sapiens
Q18037581,SMPX,27,ENSG00000091482,23676,ENSG00000091482,Homo sapiens
Q18037582,SH3BP4,40,ENSG00000130147,23677,ENSG00000130147,Homo sapiens
Q18037583,SGK3,51,ENSG00000104205,23678,ENSG00000104205,Homo sapiens
Q18037584,SELENOWP1,9,,23679,ENSG00000215900,Homo sapiens
Q18037585,RAB38,29,ENSG00000123892,23682,ENSG00000123892,Homo sapiens
Q18037586,PRKD3,44,ENSG00000115825,23683,ENSG00000115825,Homo sapiens
Q18037594,KCNE4,27,ENSG00000152049,23704,ENSG00000152049,Homo sapiens
Q18037595,CADM1,55,ENSG00000182985,23705,ENSG00000182985,Homo sapiens
Q18037597,GSPT2,24,ENSG00000189369,23708,ENSG00000189369,Homo sapiens
Q18037598,GABARAPL1,46,ENSG00000139112,23710,ENSG00000139112,Homo sapiens
Q18037606,TMEM245,36,ENSG00000106771,23731,ENSG00000106771,Homo sapiens
Q18037607,FRRS1L,29,ENSG00000260230,23732,ENSG00000260230,Homo sapiens
Q18037608,OFD1P17,9,,23738,ENSG00000228212,Homo sapiens
Q18037610,EID1,23,ENSG00000255302,23741,ENSG00000255302,Homo sapiens
Q18037611,NPAP1,20,ENSG00000185823,23742,ENSG00000185823,Homo sapiens
Q18037614,BHMT2,30,ENSG00000132840,23743,ENSG00000132840,Homo sapiens
Q18037617,AIPL1,43,ENSG00000129221,23746,ENSG00000129221,Homo sapiens
Q18037618,YME1L1P1,8,,23749,ENSG00000236831,Homo sapiens
Q18037619,TOP3BP1,9,,23751,ENSG00000228050,Homo sapiens
Q18037621,TSSK1A,9,,23752,ENSG00000231086,Homo sapiens
Q18037622,SDF2L1,24,ENSG00000128228,23753,ENSG00000128228,Homo sapiens
Q18037624,SIRPAP1,9,,23755,ENSG00000225774,Homo sapiens
Q18037625,RPS24P1,9,,23756,ENSG00000236477,Homo sapiens
Q18037626,ARSFP1,9,,23757,ENSG00000232226,Homo sapiens
Q18037627,SFPQP1,9,,23758,ENSG00000224035,Homo sapiens
Q18037629,PPIL2,56,ENSG00000100023,23759,ENSG00000100023,Homo sapiens
Q18037630,PITPNB,43,ENSG00000180957,23760,ENSG00000180957,Homo sapiens
Q18037631,PISD,56,ENSG00000241878,23761,ENSG00000241878,Homo sapiens
Q18037632,OSBP2,50,ENSG00000184792,23762,ENSG00000184792,Homo sapiens
Q18037633,MAFF,36,ENSG00000185022,23764,ENSG00000185022,Homo sapiens
Q18037634,IL17RA,29,ENSG00000177663,23765,ENSG00000177663,Homo sapiens
Q18037637,FLRT3,31,ENSG00000125848,23767,ENSG00000125848,Homo sapiens
Q18037638,FLRT2,45,ENSG00000185070,23768,ENSG00000185070,Homo sapiens
Q18037639,FLRT1,28,ENSG00000126500,23769,ENSG00000126500,Homo sapiens
Q18037640,FKBP8,43,ENSG00000105701,23770,ENSG00000105701,Homo sapiens
Q18037641,CSF2RBP1,9,,23772,ENSG00000232254,Homo sapiens
Q18037642,BRD1,51,ENSG00000100425,23774,ENSG00000100425,Homo sapiens
Q18037644,ARHGAP8,39,ENSG00000241484,23779,ENSG00000241484,Homo sapiens
Q18037645,APOL2,41,ENSG00000128335,23780,ENSG00000128335,Homo sapiens
Q18037646,AP1B1P2,9,,23781,ENSG00000232707,Homo sapiens
Q18037648,ANKRD62P1-PARP4P3,10,,23783,ENSG00000189295,Homo sapiens
Q18037649,POTEH,22,ENSG00000198062,23784,ENSG00000198062,Homo sapiens
Q18037653,BCL2L13,65,ENSG00000099968,23786,ENSG00000099968,Homo sapiens
Q18037654,MTCH1,36,ENSG00000137409,23787,ENSG00000137409,Homo sapiens
Q18037655,MTCH2,46,ENSG00000109919,23788,ENSG00000109919,Homo sapiens
Q18037655,MTCH2,46,ENSG00000285121,23788,ENSG00000109919,Homo sapiens
Q18037656,KIF4A,28,ENSG00000090889,24137,ENSG00000090889,Homo sapiens
Q18037657,IFIT5,24,ENSG00000152778,24138,ENSG00000152778,Homo sapiens
Q18037658,EML2,81,ENSG00000125746,24139,ENSG00000125746,Homo sapiens
Q18037659,FTSJ1,50,ENSG00000068438,24140,ENSG00000068438,Homo sapiens
Q18037660,LAMP5,24,ENSG00000125869,24141,ENSG00000125869,Homo sapiens
Q18037662,TFIP11,51,ENSG00000100109,24144,ENSG00000100109,Homo sapiens
Q18037663,PANX1,26,ENSG00000110218,24145,ENSG00000110218,Homo sapiens
Q18037664,CLDN15,33,ENSG00000106404,24146,ENSG00000106404,Homo sapiens
Q18037665,FJX1,25,ENSG00000179431,24147,ENSG00000179431,Homo sapiens
Q18037666,PRPF6,27,ENSG00000101161,24148,ENSG00000101161,Homo sapiens
Q18037667,ZNF318,27,ENSG00000171467,24149,ENSG00000171467,Homo sapiens
Q18037668,TP53TG3,42,ENSG00000183632,24150,ENSG00000183632,Homo sapiens
Q18037670,KIAA1549L,32,ENSG00000110427,25758,ENSG00000110427,Homo sapiens
Q18037671,SHC2,33,ENSG00000129946,25759,ENSG00000129946,Homo sapiens
Q18037673,HYPK,31,ENSG00000242028,25764,ENSG00000242028,Homo sapiens
Q18037674,PRPF40B,62,ENSG00000110844,25766,ENSG00000110844,Homo sapiens
Q18037675,SLC24A2,28,ENSG00000155886,25769,ENSG00000155886,Homo sapiens
Q18037676,C22orf31,22,ENSG00000100249,25770,ENSG00000100249,Homo sapiens
Q18037678,TBC1D22A,56,ENSG00000054611,25771,ENSG00000054611,Homo sapiens
Q18039673,SNX8,36,ENSG00000106266,29886,ENSG00000106266,Homo sapiens
